date,weekno,employee_id,name,status
06-Apr-22,W 15,Atq -485,gregory carr,WFH
06-Apr-22,W 15,Atq -400,chad macias,WFO
06-Apr-22,W 15,Atq -437,dallas weeks,WFO
06-Apr-22,W 15,Atq -372,MILEY COMBS,WFO
06-Apr-22,W 15,Atq -369,GRETA HORTON,WFO
06-Apr-22,W 15,Atq -374,KALEY FITZPATRICK,WFO
06-Apr-22,W 15,Atq -470,JOVANI POPE,WFO
07-Apr-22,W 15,Atq -455,CAYLEE MEADOWS,WFO
07-Apr-22,W 15,Atq -385,finnegan gilbert,WFO
07-Apr-22,W 15,Atq -387,konner henson,WFO
07-Apr-22,W 15,Atq -443,ANDREW CUMMINGS,WFO
07-Apr-22,W 15,Atq -453,nehemiah diaz,WFO
07-Apr-22,W 15,Atq -376,DOMINIQUE BENJAMIN,WFO
07-Apr-22,W 15,Atq -373,isiah small,WFO
07-Apr-22,W 15,Atq -408,nick orozco,WFO
07-Apr-22,W 15,Atq -418,marquis wyatt,WFO
07-Apr-22,W 15,Atq -414,titus andersen,WFO
07-Apr-22,W 15,Atq -403,WILL MAHONEY,WFO
07-Apr-22,W 15,Atq -393,emma freeman,WFO
07-Apr-22,W 15,Atq -367,BRILEY ORR,WFO
07-Apr-22,W 15,Atq -421,RYLEE MULLINS,WFO
07-Apr-22,W 15,Atq -484,demarcus gordon,WFO
07-Apr-22,W 15,Atq -428,ciara allison,WFO
07-Apr-22,W 15,Atq -467,esperanza irwin,WFO
07-Apr-22,W 15,Atq -396,KARMA REEVES,WFO
07-Apr-22,W 15,Atq -472,cristofer bernard,WFO
07-Apr-22,W 15,Atq -412,tucker austin,WFO
07-Apr-22,W 15,Atq -398,salvatore hendrix,WFO
07-Apr-22,W 15,Atq -484,adyson moyer,WFO
07-Apr-22,W 15,Atq -385,JASE INGRAM,WFO
07-Apr-22,W 15,Atq -456,adriel pace,WFO
07-Apr-22,W 15,Atq -375,KENLEY MARSH,WFO
07-Apr-22,W 15,Atq -475,LONDON KIM,WFO
07-Apr-22,W 15,Atq -331,JONAH HAMILTON,WFO
07-Apr-22,W 15,Atq -435,DEAN MCLAUGHLIN,WFO
07-Apr-22,W 15,Atq -348,weston horton,WFO
07-Apr-22,W 15,Atq -468,xiomara ruiz,WFO
07-Apr-22,W 15,Atq -368,macie callahan,WFO
07-Apr-22,W 15,Atq -475,REY NOVAK,WFO
07-Apr-22,W 15,Atq -375,HAILEE FITZPATRICK,WFO
07-Apr-22,W 15,Atq -433,JAYCE FUENTES,WFO
07-Apr-22,W 15,Atq -370,ELLA ROTH,WFO
07-Apr-22,W 15,Atq -423,RODRIGO PRICE,WFO
07-Apr-22,W 15,Atq -438,miles fields,WFO
07-Apr-22,W 15,Atq -349,trystan ortega,WFO
07-Apr-22,W 15,Atq -459,iris woodard,WFO
07-Apr-22,W 15,Atq -393,janelle raymond,WFO
07-Apr-22,W 15,Atq -419,FAITH HAMILTON,WFO
07-Apr-22,W 15,Atq -446,APRIL AYERS,WFO
07-Apr-22,W 15,Atq -334,boston morse,WFO
07-Apr-22,W 15,Atq -343,MYLA KLEIN,WFO
07-Apr-22,W 15,Atq -405,sofia solis,WFO
07-Apr-22,W 15,Atq -467,CASON DAVID,WFO
07-Apr-22,W 15,Atq -443,lyric bartlett,WFO
07-Apr-22,W 15,Atq -335,TORI SHANNON,WFO
07-Apr-22,W 15,Atq -397,GRACE STONE,WFO
07-Apr-22,W 15,Atq -436,phoenix brady,WFO
07-Apr-22,W 15,Atq -441,loki lal,WFO
07-Apr-22,W 15,Atq -366,peter pandey,WFO
07-Apr-22,W 15,Atq -438,mekhi singleton,WFO
07-Apr-22,W 15,Atq -411,NEVAEH WALLER,WFO
07-Apr-22,W 15,Atq -462,JARVIS SINGH,WFO
07-Apr-22,W 15,Atq -406,THANOS THAKUR,WFO
07-Apr-22,W 15,Atq -396,joel cruz,WFH
07-Apr-22,W 15,Atq -398,bo cordova,WFH
07-Apr-22,W 15,Atq -452,ayanna atkins,ML
07-Apr-22,W 15,Atq -440,MCKAYLA PARKER,SL
07-Apr-22,W 15,Atq -404,ANA LITTLE,SL
07-Apr-22,W 15,Atq -432,ryann guerrero,PL
07-Apr-22,W 15,Atq -335,madelynn gray,PL
07-Apr-22,W 15,Atq -419,kaylah schultz,PL
07-Apr-22,W 15,Atq -430,maximus mckenzie,WFH
07-Apr-22,W 15,Atq -382,GUSTAVO RITTER,WFH
07-Apr-22,W 15,Atq -485,GREGORY CARR,WFH
07-Apr-22,W 15,Atq -405,chris frye,WFH
07-Apr-22,W 15,Atq -458,JESSIE CARRILLO,WFO
07-Apr-22,W 15,Atq -400,CHAD MACIAS,WFO
07-Apr-22,W 15,Atq -437,DALLAS WEEKS,WFO
07-Apr-22,W 15,Atq -372,MILEY COMBS,WFO
07-Apr-22,W 15,Atq -374,kaley fitzpatrick,WFO
07-Apr-22,W 15,Atq -470,jovani pope,WFO
08-Apr-22,W 15,Atq -455,CAYLEE MEADOWS,WFO
08-Apr-22,W 15,Atq -385,FINNEGAN GILBERT,WFO
08-Apr-22,W 15,Atq -387,KONNER HENSON,WFO
08-Apr-22,W 15,Atq -443,ANDREW CUMMINGS,WFO
08-Apr-22,W 15,Atq -453,NEHEMIAH DIAZ,WFO
08-Apr-22,W 15,Atq -376,DOMINIQUE BENJAMIN,WFO
08-Apr-22,W 15,Atq -418,HILLARY KIRK,WFO
08-Apr-22,W 15,Atq -373,ISIAH SMALL,WFO
08-Apr-22,W 15,Atq -408,nick orozco,WFO
08-Apr-22,W 15,Atq -418,MARQUIS WYATT,WFO
08-Apr-22,W 15,Atq -414,TITUS ANDERSEN,WFO
08-Apr-22,W 15,Atq -403,will mahoney,WFO
08-Apr-22,W 15,Atq -393,emma freeman,WFO
08-Apr-22,W 15,Atq -367,BRILEY ORR,WFO
08-Apr-22,W 15,Atq -452,AYANNA ATKINS,WFO
08-Apr-22,W 15,Atq -421,RYLEE MULLINS,WFO
08-Apr-22,W 15,Atq -432,ryann guerrero,WFO
08-Apr-22,W 15,Atq -484,demarcus gordon,WFO
08-Apr-22,W 15,Atq -428,CIARA ALLISON,WFO
08-Apr-22,W 15,Atq -467,ESPERANZA IRWIN,WFO
08-Apr-22,W 15,Atq -396,KARMA REEVES,WFO
08-Apr-22,W 15,Atq -472,cristofer bernard,WFO
08-Apr-22,W 15,Atq -412,tucker austin,WFO
08-Apr-22,W 15,Atq -398,salvatore hendrix,WFO
08-Apr-22,W 15,Atq -484,adyson moyer,WFO
08-Apr-22,W 15,Atq -385,JASE INGRAM,WFO
08-Apr-22,W 15,Atq -456,ADRIEL PACE,WFO
08-Apr-22,W 15,Atq -375,KENLEY MARSH,WFO
08-Apr-22,W 15,Atq -475,LONDON KIM,WFO
08-Apr-22,W 15,Atq -405,CHRIS FRYE,WFO
08-Apr-22,W 15,Atq -331,JONAH HAMILTON,WFO
08-Apr-22,W 15,Atq -435,DEAN MCLAUGHLIN,WFO
08-Apr-22,W 15,Atq -348,WESTON HORTON,WFO
08-Apr-22,W 15,Atq -468,XIOMARA RUIZ,WFO
08-Apr-22,W 15,Atq -368,macie callahan,WFO
08-Apr-22,W 15,Atq -475,rey novak,WFO
08-Apr-22,W 15,Atq -375,hailee fitzpatrick,WFO
08-Apr-22,W 15,Atq -433,jayce fuentes,WFO
08-Apr-22,W 15,Atq -370,ella roth,WFO
08-Apr-22,W 15,Atq -423,RODRIGO PRICE,WFO
08-Apr-22,W 15,Atq -438,MILES FIELDS,WFO
08-Apr-22,W 15,Atq -459,iris woodard,WFO
08-Apr-22,W 15,Atq -393,JANELLE RAYMOND,WFO
08-Apr-22,W 15,Atq -419,FAITH HAMILTON,WFO
08-Apr-22,W 15,Atq -446,APRIL AYERS,WFO
08-Apr-22,W 15,Atq -334,boston morse,WFO
08-Apr-22,W 15,Atq -343,MYLA KLEIN,WFO
08-Apr-22,W 15,Atq -335,madelynn gray,WFO
08-Apr-22,W 15,Atq -440,MCKAYLA PARKER,WFO
08-Apr-22,W 15,Atq -405,SOFIA SOLIS,WFO
08-Apr-22,W 15,Atq -450,MIYA HAMPTON,WFO
08-Apr-22,W 15,Atq -467,cason david,WFO
08-Apr-22,W 15,Atq -419,kaylah schultz,WFO
08-Apr-22,W 15,Atq -443,LYRIC BARTLETT,WFO
08-Apr-22,W 15,Atq -335,TORI SHANNON,WFO
08-Apr-22,W 15,Atq -397,GRACE STONE,WFO
08-Apr-22,W 15,Atq -404,ana little,WFO
08-Apr-22,W 15,Atq -436,PHOENIX BRADY,WFO
08-Apr-22,W 15,Atq -441,loki lal,WFO
08-Apr-22,W 15,Atq -366,peter pandey,WFO
08-Apr-22,W 15,Atq -438,MEKHI SINGLETON,WFO
08-Apr-22,W 15,Atq -411,NEVAEH WALLER,WFO
08-Apr-22,W 15,Atq -462,JARVIS SINGH,WFO
08-Apr-22,W 15,Atq -406,thanos thakur,WFO
08-Apr-22,W 15,Atq -396,joel cruz,WFH
08-Apr-22,W 15,Atq -398,bo cordova,PL
08-Apr-22,W 15,Atq -369,greta horton,WFH
08-Apr-22,W 15,Atq -430,MAXIMUS MCKENZIE,WFH
08-Apr-22,W 15,Atq -382,GUSTAVO RITTER,WFH
08-Apr-22,W 15,Atq -485,GREGORY CARR,WFH
08-Apr-22,W 15,Atq -426,roman colon,WFH
08-Apr-22,W 15,Atq -458,jessie carrillo,WO
08-Apr-22,W 15,Atq -400,chad macias,WO
08-Apr-22,W 15,Atq -437,dallas weeks,WO
08-Apr-22,W 15,Atq -372,miley combs,WO
08-Apr-22,W 15,Atq -369,GRETA HORTON,WO
08-Apr-22,W 15,Atq -374,kaley fitzpatrick,WO
09-Apr-22,W 15,Atq -470,jovani pope,WO
09-Apr-22,W 15,Atq -455,CAYLEE MEADOWS,WO
09-Apr-22,W 15,Atq -385,finnegan gilbert,WO
09-Apr-22,W 15,Atq -387,KONNER HENSON,WO
09-Apr-22,W 15,Atq -430,MAXIMUS MCKENZIE,WO
09-Apr-22,W 15,Atq -443,andrew cummings,WO
09-Apr-22,W 15,Atq -461,JOSH SHARP,WO
09-Apr-22,W 15,Atq -453,nehemiah diaz,WO
09-Apr-22,W 15,Atq -376,dominique benjamin,WO
09-Apr-22,W 15,Atq -418,HILLARY KIRK,WO
09-Apr-22,W 15,Atq -373,isiah small,WO
09-Apr-22,W 15,Atq -382,gustavo ritter,WO
09-Apr-22,W 15,Atq -408,NICK OROZCO,WO
09-Apr-22,W 15,Atq -418,MARQUIS WYATT,WO
09-Apr-22,W 15,Atq -414,TITUS ANDERSEN,WO
09-Apr-22,W 15,Atq -403,WILL MAHONEY,WO
09-Apr-22,W 15,Atq -393,emma freeman,WO
09-Apr-22,W 15,Atq -367,BRILEY ORR,WO
09-Apr-22,W 15,Atq -452,ayanna atkins,WO
09-Apr-22,W 15,Atq -485,gregory carr,WO
09-Apr-22,W 15,Atq -421,rylee mullins,WO
09-Apr-22,W 15,Atq -432,RYANN GUERRERO,WO
09-Apr-22,W 15,Atq -484,DEMARCUS GORDON,WO
09-Apr-22,W 15,Atq -428,ciara allison,WO
09-Apr-22,W 15,Atq -467,ESPERANZA IRWIN,WO
09-Apr-22,W 15,Atq -396,karma reeves,WO
09-Apr-22,W 15,Atq -472,CRISTOFER BERNARD,WO
09-Apr-22,W 15,Atq -412,tucker austin,WO
09-Apr-22,W 15,Atq -398,salvatore hendrix,WO
09-Apr-22,W 15,Atq -484,ADYSON MOYER,WO
09-Apr-22,W 15,Atq -385,JASE INGRAM,WO
09-Apr-22,W 15,Atq -456,adriel pace,WO
09-Apr-22,W 15,Atq -375,kenley marsh,WO
09-Apr-22,W 15,Atq -475,LONDON KIM,WO
09-Apr-22,W 15,Atq -405,chris frye,WO
09-Apr-22,W 15,Atq -426,ROMAN COLON,WO
09-Apr-22,W 15,Atq -331,jonah hamilton,WO
09-Apr-22,W 15,Atq -435,DEAN MCLAUGHLIN,WO
09-Apr-22,W 15,Atq -348,WESTON HORTON,WO
09-Apr-22,W 15,Atq -468,XIOMARA RUIZ,WO
09-Apr-22,W 15,Atq -368,MACIE CALLAHAN,WO
09-Apr-22,W 15,Atq -475,rey novak,WO
09-Apr-22,W 15,Atq -375,HAILEE FITZPATRICK,WO
09-Apr-22,W 15,Atq -433,jayce fuentes,WO
09-Apr-22,W 15,Atq -370,ELLA ROTH,WO
09-Apr-22,W 15,Atq -423,RODRIGO PRICE,WO
09-Apr-22,W 15,Atq -438,miles fields,WO
09-Apr-22,W 15,Atq -349,TRYSTAN ORTEGA,WO
09-Apr-22,W 15,Atq -459,iris woodard,WO
09-Apr-22,W 15,Atq -396,joel cruz,WO
09-Apr-22,W 15,Atq -393,janelle raymond,WO
09-Apr-22,W 15,Atq -419,FAITH HAMILTON,WO
09-Apr-22,W 15,Atq -446,APRIL AYERS,WO
09-Apr-22,W 15,Atq -334,BOSTON MORSE,WO
09-Apr-22,W 15,Atq -343,myla klein,WO
09-Apr-22,W 15,Atq -335,MADELYNN GRAY,WO
09-Apr-22,W 15,Atq -440,mckayla parker,WO
09-Apr-22,W 15,Atq -405,sofia solis,WO
09-Apr-22,W 15,Atq -450,miya hampton,WO
09-Apr-22,W 15,Atq -467,cason david,WO
09-Apr-22,W 15,Atq -419,kaylah schultz,WO
09-Apr-22,W 15,Atq -443,LYRIC BARTLETT,WO
09-Apr-22,W 15,Atq -335,TORI SHANNON,WO
09-Apr-22,W 15,Atq -397,GRACE STONE,WO
09-Apr-22,W 15,Atq -404,ana little,WO
09-Apr-22,W 15,Atq -436,phoenix brady,WO
09-Apr-22,W 15,Atq -441,LOKI LAL,WO
09-Apr-22,W 15,Atq -366,peter pandey,WO
09-Apr-22,W 15,Atq -438,MEKHI SINGLETON,WO
09-Apr-22,W 15,Atq -398,BO CORDOVA,WO
09-Apr-22,W 15,Atq -411,NEVAEH WALLER,WO
09-Apr-22,W 15,Atq -462,JARVIS SINGH,WO
09-Apr-22,W 15,Atq -406,thanos thakur,WO
09-Apr-22,W 16,Atq -458,jessie carrillo,WO
09-Apr-22,W 16,Atq -400,CHAD MACIAS,WO
09-Apr-22,W 16,Atq -437,dallas weeks,WO
09-Apr-22,W 16,Atq -372,miley combs,WO
09-Apr-22,W 16,Atq -369,greta horton,WO
09-Apr-22,W 16,Atq -374,kaley fitzpatrick,WO
10-Apr-22,W 16,Atq -470,jovani pope,WO
10-Apr-22,W 16,Atq -455,CAYLEE MEADOWS,WO
10-Apr-22,W 16,Atq -385,finnegan gilbert,WO
10-Apr-22,W 16,Atq -387,konner henson,WO
10-Apr-22,W 16,Atq -430,maximus mckenzie,WO
10-Apr-22,W 16,Atq -443,ANDREW CUMMINGS,WO
10-Apr-22,W 16,Atq -461,josh sharp,WO
10-Apr-22,W 16,Atq -453,NEHEMIAH DIAZ,WO
10-Apr-22,W 16,Atq -376,dominique benjamin,WO
10-Apr-22,W 16,Atq -418,HILLARY KIRK,WO
10-Apr-22,W 16,Atq -373,isiah small,WO
10-Apr-22,W 16,Atq -382,gustavo ritter,WO
10-Apr-22,W 16,Atq -408,nick orozco,WO
10-Apr-22,W 16,Atq -418,marquis wyatt,WO
10-Apr-22,W 16,Atq -414,TITUS ANDERSEN,WO
10-Apr-22,W 16,Atq -403,will mahoney,WO
10-Apr-22,W 16,Atq -393,emma freeman,WO
10-Apr-22,W 16,Atq -367,briley orr,WO
10-Apr-22,W 16,Atq -452,ayanna atkins,WO
10-Apr-22,W 16,Atq -485,GREGORY CARR,WO
10-Apr-22,W 16,Atq -421,rylee mullins,WO
10-Apr-22,W 16,Atq -432,RYANN GUERRERO,WO
10-Apr-22,W 16,Atq -484,demarcus gordon,WO
10-Apr-22,W 16,Atq -428,CIARA ALLISON,WO
10-Apr-22,W 16,Atq -467,esperanza irwin,WO
10-Apr-22,W 16,Atq -396,karma reeves,WO
10-Apr-22,W 16,Atq -472,cristofer bernard,WO
10-Apr-22,W 16,Atq -412,tucker austin,WO
10-Apr-22,W 16,Atq -398,SALVATORE HENDRIX,WO
10-Apr-22,W 16,Atq -484,adyson moyer,WO
10-Apr-22,W 16,Atq -385,jase ingram,WO
10-Apr-22,W 16,Atq -456,ADRIEL PACE,WO
10-Apr-22,W 16,Atq -375,kenley marsh,WO
10-Apr-22,W 16,Atq -475,LONDON KIM,WO
10-Apr-22,W 16,Atq -405,CHRIS FRYE,WO
10-Apr-22,W 16,Atq -426,roman colon,WO
10-Apr-22,W 16,Atq -331,jonah hamilton,WO
10-Apr-22,W 16,Atq -435,dean mclaughlin,WO
10-Apr-22,W 16,Atq -348,WESTON HORTON,WO
10-Apr-22,W 16,Atq -468,xiomara ruiz,WO
10-Apr-22,W 16,Atq -368,macie callahan,WO
10-Apr-22,W 16,Atq -475,REY NOVAK,WO
10-Apr-22,W 16,Atq -375,HAILEE FITZPATRICK,WO
10-Apr-22,W 16,Atq -433,JAYCE FUENTES,WO
10-Apr-22,W 16,Atq -370,ella roth,WO
10-Apr-22,W 16,Atq -423,RODRIGO PRICE,WO
10-Apr-22,W 16,Atq -438,MILES FIELDS,WO
10-Apr-22,W 16,Atq -349,TRYSTAN ORTEGA,WO
10-Apr-22,W 16,Atq -459,iris woodard,WO
10-Apr-22,W 16,Atq -396,JOEL CRUZ,WO
10-Apr-22,W 16,Atq -393,JANELLE RAYMOND,WO
10-Apr-22,W 16,Atq -419,faith hamilton,WO
10-Apr-22,W 16,Atq -446,april ayers,WO
10-Apr-22,W 16,Atq -334,BOSTON MORSE,WO
10-Apr-22,W 16,Atq -343,myla klein,WO
10-Apr-22,W 16,Atq -335,madelynn gray,WO
10-Apr-22,W 16,Atq -440,mckayla parker,WO
10-Apr-22,W 16,Atq -405,sofia solis,WO
10-Apr-22,W 16,Atq -450,miya hampton,WO
10-Apr-22,W 16,Atq -467,CASON DAVID,WO
10-Apr-22,W 16,Atq -419,kaylah schultz,WO
10-Apr-22,W 16,Atq -443,lyric bartlett,WO
10-Apr-22,W 16,Atq -335,TORI SHANNON,WO
10-Apr-22,W 16,Atq -397,GRACE STONE,WO
10-Apr-22,W 16,Atq -404,ana little,WO
10-Apr-22,W 16,Atq -436,phoenix brady,WO
10-Apr-22,W 16,Atq -441,LOKI LAL,WO
10-Apr-22,W 16,Atq -366,PETER PANDEY,WO
10-Apr-22,W 16,Atq -438,mekhi singleton,WO
10-Apr-22,W 16,Atq -398,bo cordova,WO
10-Apr-22,W 16,Atq -411,NEVAEH WALLER,WO
10-Apr-22,W 16,Atq -462,jarvis singh,WO
10-Apr-22,W 16,Atq -406,thanos thakur,WO
10-Apr-22,W 16,Atq -458,jessie carrillo,WFO
10-Apr-22,W 16,Atq -400,chad macias,WFO
10-Apr-22,W 16,Atq -437,dallas weeks,WFO
10-Apr-22,W 16,Atq -372,miley combs,WFO
10-Apr-22,W 16,Atq -369,greta horton,WFO
10-Apr-22,W 16,Atq -374,KALEY FITZPATRICK,WFO
11-Apr-22,W 16,Atq -470,jovani pope,WFO
11-Apr-22,W 16,Atq -455,CAYLEE MEADOWS,WFO
11-Apr-22,W 16,Atq -385,FINNEGAN GILBERT,WFO
11-Apr-22,W 16,Atq -387,konner henson,WFO
11-Apr-22,W 16,Atq -443,ANDREW CUMMINGS,WFO
11-Apr-22,W 16,Atq -461,josh sharp,WFO
11-Apr-22,W 16,Atq -453,NEHEMIAH DIAZ,WFO
11-Apr-22,W 16,Atq -376,DOMINIQUE BENJAMIN,WFO
11-Apr-22,W 16,Atq -418,HILLARY KIRK,WFO
11-Apr-22,W 16,Atq -373,isiah small,WFO
11-Apr-22,W 16,Atq -408,nick orozco,WFO
11-Apr-22,W 16,Atq -418,MARQUIS WYATT,WFO
11-Apr-22,W 16,Atq -414,titus andersen,WFO
11-Apr-22,W 16,Atq -403,WILL MAHONEY,WFO
11-Apr-22,W 16,Atq -393,EMMA FREEMAN,WFO
11-Apr-22,W 16,Atq -367,BRILEY ORR,WFO
11-Apr-22,W 16,Atq -452,ayanna atkins,WFO
11-Apr-22,W 16,Atq -421,rylee mullins,WFO
11-Apr-22,W 16,Atq -432,RYANN GUERRERO,WFO
11-Apr-22,W 16,Atq -428,CIARA ALLISON,WFO
11-Apr-22,W 16,Atq -467,ESPERANZA IRWIN,WFO
11-Apr-22,W 16,Atq -396,KARMA REEVES,WFO
11-Apr-22,W 16,Atq -472,cristofer bernard,WFO
11-Apr-22,W 16,Atq -412,TUCKER AUSTIN,WFO
11-Apr-22,W 16,Atq -398,SALVATORE HENDRIX,WFO
11-Apr-22,W 16,Atq -484,ADYSON MOYER,WFO
11-Apr-22,W 16,Atq -385,jase ingram,WFO
11-Apr-22,W 16,Atq -456,adriel pace,WFO
11-Apr-22,W 16,Atq -375,kenley marsh,WFO
11-Apr-22,W 16,Atq -475,LONDON KIM,WFO
11-Apr-22,W 16,Atq -405,CHRIS FRYE,WFO
11-Apr-22,W 16,Atq -426,roman colon,WFO
11-Apr-22,W 16,Atq -331,jonah hamilton,WFO
11-Apr-22,W 16,Atq -435,dean mclaughlin,WFO
11-Apr-22,W 16,Atq -348,weston horton,WFO
11-Apr-22,W 16,Atq -468,xiomara ruiz,WFO
11-Apr-22,W 16,Atq -368,macie callahan,WFO
11-Apr-22,W 16,Atq -475,rey novak,WFO
11-Apr-22,W 16,Atq -375,HAILEE FITZPATRICK,WFO
11-Apr-22,W 16,Atq -433,JAYCE FUENTES,WFO
11-Apr-22,W 16,Atq -370,ella roth,WFO
11-Apr-22,W 16,Atq -423,RODRIGO PRICE,WFO
11-Apr-22,W 16,Atq -438,MILES FIELDS,WFO
11-Apr-22,W 16,Atq -349,trystan ortega,WFO
11-Apr-22,W 16,Atq -459,iris woodard,WFO
11-Apr-22,W 16,Atq -393,janelle raymond,WFO
11-Apr-22,W 16,Atq -419,faith hamilton,WFO
11-Apr-22,W 16,Atq -446,APRIL AYERS,WFO
11-Apr-22,W 16,Atq -334,BOSTON MORSE,WFO
11-Apr-22,W 16,Atq -343,MYLA KLEIN,WFO
11-Apr-22,W 16,Atq -335,madelynn gray,WFO
11-Apr-22,W 16,Atq -440,mckayla parker,WFO
11-Apr-22,W 16,Atq -405,sofia solis,WFO
11-Apr-22,W 16,Atq -450,MIYA HAMPTON,WFO
11-Apr-22,W 16,Atq -467,CASON DAVID,WFO
11-Apr-22,W 16,Atq -419,kaylah schultz,WFO
11-Apr-22,W 16,Atq -443,lyric bartlett,WFO
11-Apr-22,W 16,Atq -335,tori shannon,WFO
11-Apr-22,W 16,Atq -397,GRACE STONE,WFO
11-Apr-22,W 16,Atq -404,ANA LITTLE,WFO
11-Apr-22,W 16,Atq -436,PHOENIX BRADY,WFO
11-Apr-22,W 16,Atq -441,LOKI LAL,WFO
11-Apr-22,W 16,Atq -366,PETER PANDEY,WFO
11-Apr-22,W 16,Atq -438,MEKHI SINGLETON,WFO
11-Apr-22,W 16,Atq -411,nevaeh waller,WFO
11-Apr-22,W 16,Atq -462,jarvis singh,WFO
11-Apr-22,W 16,Atq -406,THANOS THAKUR,WFO
11-Apr-22,W 16,Atq -484,demarcus gordon,PL
11-Apr-22,W 16,Atq -398,BO CORDOVA,PL
11-Apr-22,W 16,Atq -430,maximus mckenzie,WFH
11-Apr-22,W 16,Atq -382,gustavo ritter,WFH
11-Apr-22,W 16,Atq -485,gregory carr,WFH
11-Apr-22,W 16,Atq -458,jessie carrillo,WFO
11-Apr-22,W 16,Atq -400,chad macias,WFO
11-Apr-22,W 16,Atq -437,dallas weeks,WFO
11-Apr-22,W 16,Atq -372,miley combs,WFO
11-Apr-22,W 16,Atq -369,GRETA HORTON,WFO
11-Apr-22,W 16,Atq -374,KALEY FITZPATRICK,WFO
12-Apr-22,W 16,Atq -470,jovani pope,WFO
12-Apr-22,W 16,Atq -455,caylee meadows,WFO
12-Apr-22,W 16,Atq -385,FINNEGAN GILBERT,WFO
12-Apr-22,W 16,Atq -387,KONNER HENSON,WFO
12-Apr-22,W 16,Atq -443,andrew cummings,WFO
12-Apr-22,W 16,Atq -461,josh sharp,WFO
12-Apr-22,W 16,Atq -453,NEHEMIAH DIAZ,WFO
12-Apr-22,W 16,Atq -376,dominique benjamin,WFO
12-Apr-22,W 16,Atq -418,hillary kirk,WFO
12-Apr-22,W 16,Atq -373,isiah small,WFO
12-Apr-22,W 16,Atq -408,NICK OROZCO,WFO
12-Apr-22,W 16,Atq -418,marquis wyatt,WFO
12-Apr-22,W 16,Atq -414,titus andersen,WFO
12-Apr-22,W 16,Atq -403,WILL MAHONEY,WFO
12-Apr-22,W 16,Atq -367,briley orr,WFO
12-Apr-22,W 16,Atq -452,AYANNA ATKINS,WFO
12-Apr-22,W 16,Atq -421,rylee mullins,WFO
12-Apr-22,W 16,Atq -432,ryann guerrero,WFO
12-Apr-22,W 16,Atq -428,CIARA ALLISON,WFO
12-Apr-22,W 16,Atq -467,ESPERANZA IRWIN,WFO
12-Apr-22,W 16,Atq -396,karma reeves,WFO
12-Apr-22,W 16,Atq -472,cristofer bernard,WFO
12-Apr-22,W 16,Atq -412,tucker austin,WFO
12-Apr-22,W 16,Atq -398,salvatore hendrix,WFO
12-Apr-22,W 16,Atq -484,ADYSON MOYER,WFO
12-Apr-22,W 16,Atq -385,jase ingram,WFO
12-Apr-22,W 16,Atq -456,adriel pace,WFO
12-Apr-22,W 16,Atq -375,KENLEY MARSH,WFO
12-Apr-22,W 16,Atq -475,london kim,WFO
12-Apr-22,W 16,Atq -405,chris frye,WFO
12-Apr-22,W 16,Atq -331,JONAH HAMILTON,WFO
12-Apr-22,W 16,Atq -435,DEAN MCLAUGHLIN,WFO
12-Apr-22,W 16,Atq -348,WESTON HORTON,WFO
12-Apr-22,W 16,Atq -468,xiomara ruiz,WFO
12-Apr-22,W 16,Atq -475,rey novak,WFO
12-Apr-22,W 16,Atq -375,HAILEE FITZPATRICK,WFO
12-Apr-22,W 16,Atq -433,jayce fuentes,WFO
12-Apr-22,W 16,Atq -370,ELLA ROTH,WFO
12-Apr-22,W 16,Atq -423,RODRIGO PRICE,WFO
12-Apr-22,W 16,Atq -438,miles fields,WFO
12-Apr-22,W 16,Atq -349,trystan ortega,WFO
12-Apr-22,W 16,Atq -459,iris woodard,WFO
12-Apr-22,W 16,Atq -393,janelle raymond,WFO
12-Apr-22,W 16,Atq -419,faith hamilton,WFO
12-Apr-22,W 16,Atq -446,april ayers,WFO
12-Apr-22,W 16,Atq -334,boston morse,WFO
12-Apr-22,W 16,Atq -343,MYLA KLEIN,WFO
12-Apr-22,W 16,Atq -335,MADELYNN GRAY,WFO
12-Apr-22,W 16,Atq -440,MCKAYLA PARKER,WFO
12-Apr-22,W 16,Atq -405,sofia solis,WFO
12-Apr-22,W 16,Atq -450,MIYA HAMPTON,WFO
12-Apr-22,W 16,Atq -467,cason david,WFO
12-Apr-22,W 16,Atq -419,kaylah schultz,WFO
12-Apr-22,W 16,Atq -443,lyric bartlett,WFO
12-Apr-22,W 16,Atq -335,TORI SHANNON,WFO
12-Apr-22,W 16,Atq -397,GRACE STONE,WFO
12-Apr-22,W 16,Atq -404,ana little,WFO
12-Apr-22,W 16,Atq -436,PHOENIX BRADY,WFO
12-Apr-22,W 16,Atq -441,LOKI LAL,WFO
12-Apr-22,W 16,Atq -366,PETER PANDEY,WFO
12-Apr-22,W 16,Atq -438,mekhi singleton,WFO
12-Apr-22,W 16,Atq -411,nevaeh waller,WFO
12-Apr-22,W 16,Atq -462,jarvis singh,WFO
12-Apr-22,W 16,Atq -406,thanos thakur,WFO
12-Apr-22,W 16,Atq -396,JOEL CRUZ,WFH
12-Apr-22,W 16,Atq -484,demarcus gordon,PL
12-Apr-22,W 16,Atq -398,bo cordova,PL
12-Apr-22,W 16,Atq -430,MAXIMUS MCKENZIE,WFH
12-Apr-22,W 16,Atq -382,GUSTAVO RITTER,WFH
